id,PipelineChainage,ROUMarker,ODMeter,Latitude,Longitude,ControllerName,ChannelID,TerrainClassification,LandmarkDescription,AddionalDecription,VulnerablePoint,regioninfoId
776,890635,Warning Board,320,27.4901,76.099602,15,1,Major Road Crossing,Main road,,t,4
777,890776,Warning Board,1165,27.497485,76.101692,15,1,Major Road Crossing,Main road,,t,4
778,891266,TLP Board,1655,27.50168,76.103167,15,1,Major Road Crossing,Main road,,f,4
779,891800,Warning Board,2189,27.506032,76.104902,15,1,Agricultural Land,FARM LAND,,f,4
780,891889,TLP Board,2389,27.507572,76.1062,15,1,Agricultural Land,FARM LAND,,t,4
781,891906,Warning Board,2396,27.507502,76.106291,15,1,Agricultural Land,FARM LAND,,f,4
782,891995,TLP Board,2485,27.507506,76.106304,15,1,Agricultural Land,Barren Land,,f,4
783,892000,Warning Board,2924,27.511035,76.109708,15,1,Agricultural Land,FARM LAND,,f,4
784,892002,Warning Board,2492,27.508162,76.106881,15,1,Agricultural Land,FARM LAND,,f,4
785,892089,TLP Board,2579,27.508848,76.107375,15,1,Canal Crossing,Drain,,f,4
786,892200,Warning Board,3086,27.511874,76.111034,15,1,Agricultural Land,FARM LAND,,f,4
787,892300,Warning Board,3014,27.511535,76.110395,15,1,Agricultural Land,FARM LAND,,f,4
788,892340,Warning Board,3226,27.51272,76.111997,15,1,Agricultural Land,FARM LAND,,f,4
789,892777,Warning Board,3663,27.514618,76.114795,15,1,Agricultural Land,FARM LAND,,f,4
790,892853,Warning Board,2600,27.508907,76.107423,15,1,Agricultural Land,FARM LAND,,f,4
791,893098,Warning Board,3984,27.516727,76.117257,15,1,Barren Land,Barren Land,,f,4
792,893234,TLP Board,4120,27.51758,76.117937,15,1,Major Road Crossing,Main road,,f,4
793,894112,TLP Board,4998,27.524432,76.122253,15,1,Major Road Crossing,Main road,,t,4
794,894890,Warning Board,5010,27.524508,76.122271,15,1,Agricultural Land,FARM LAND,,f,4
795,896063,TLP Board,6085,27.533498,76.12585,15,1,Agricultural Land,FARM LAND,,f,4
796,896230,Warning Board,6623,27.537752,76.128403,15,1,Agricultural Land,FARM LAND,,f,4
797,896400,TLP Board,6749,27.538736,76.128656,15,1,Minor Road Crossing,Dirt Road,,f,4
798,896814,TLP Board,7163,27.541898,76.13048,15,1,Major Road Crossing,Main road,,f,4
799,897100,Warning Board,7166,27.541931,76.130463,15,1,Major Road Crossing,Main road,,f,4
800,897990,KM Post,7866,27.547005,76.133602,15,1,Major Road Crossing,Main road,,t,4
801,898500,TLP Board,8537,27.551608,76.136123,15,1,Major Road Crossing,Main road,,f,4
802,899266,KM Post,9303,27.558249,76.140393,15,1,Agricultural Land,FARM LAND,,f,4
803,899530,TLP Board,9904,27.563179,76.143445,15,1,Major Road Crossing,Main road,,f,4
804,900000,KM Post,10789,27.569718,76.147764,15,1,Major Road Crossing,Main road,,t,4
805,900324,TLP Board,11113,27.572573,76.149094,15,1,Major Road Crossing,Main road,,f,4
806,900350,Warning Board,11420,27.574927,76.150591,15,1,Barren Land,Barren Land,,f,4
807,900650,TLP Board,11712,27.577186,76.151841,15,1,Major Road Crossing,Main road,,t,4
808,901150,Warning Board,12006,27.579208,76.152914,15,1,Major Road Crossing,Main road,,t,4
809,901944,TLP Board,12800,27.585542,76.156764,15,1,Minor Road Crossing,Dirt Road,,f,4
810,902000,KM Post,13101,27.587887,76.158167,15,1,Agricultural Land,FARM LAND,,f,4
811,902535,TLP Board,13636,27.59229,76.16085,15,1,Agricultural Land,FARM LAND,,f,4
812,903530,Warning Board,14032,27.595055,76.162397,15,1,Agricultural Land,FARM LAND,,t,4
813,903961,TLP Board,14463,27.598465,76.164077,15,1,Agricultural Land,FARM LAND,,f,4
814,904000,KM Post,14850,27.601687,76.165308,15,1,Agricultural Land,FARM LAND,,f,4
815,904000,Warning Board,15747,27.609128,76.168512,15,1,Major Road Crossing,Main road,,f,4
816,904531,TLP Board,15381,27.60611,76.167253,15,1,Agricultural Land,FARM LAND,,f,4
817,905200,Warning Board,16542,27.615117,76.169976,15,1,Major Road Crossing,Main road,,t,4
818,905420,Warning Board,16796,27.617125,76.168751,15,1,Major Road Crossing,Main road,,f,4
819,906000,Warning Board,16991,27.631629,76.166962,15,1,Agricultural Land,FARM LAND,,f,4
820,906739,Warning Board,17732,27.625227,76.175248,15,1,Agricultural Land,FARM LAND,,f,4
821,906777,TLP Board,17770,27.625467,76.17532,15,1,Agricultural Land,FARM LAND,,f,4
822,907000,KM Post,17991,27.62735,76.176112,15,1,Agricultural Land,FARM LAND,,t,4
823,907320,TLP Board,18311,27.629893,76.177685,15,1,Agricultural Land,FARM LAND,,f,4
824,908000,KM Post,18814,27.633908,76.179962,15,1,Agricultural Land,FARM LAND,,f,4
825,909000,KM Post,20106,27.644368,76.185665,15,1,Minor Road Crossing,Dirt Road,,t,4
826,909049,TLP Board,20161,27.644603,76.185727,15,1,Barren Land,Barren Land,,t,4
827,909818,Warning Board,20930,27.650578,76.188966,15,1,Agricultural Land,FARM LAND,,f,4
828,910000,KM Post,21141,27.653784,76.19033,15,1,Agricultural Land,FARM LAND,,f,4
829,910074,TLP Board,21810,27.657433,76.193048,15,1,Agricultural Land,"ON BOTH FARM LAND, line crossing",,t,4
830,911006,Warning Board,22268,27.660704,76.1957,15,1,Agricultural Land,FARM LAND,,t,4
831,911530,TLP Board,22682,27.663837,76.198039,15,1,Minor Road Crossing,Main road,,t,4
832,912246,TLP Board,23398,27.66933,76.201381,15,1,Agricultural Land,FARM LAND,,f,4
833,912600,Warning Board,23451,27.669625,76.201875,15,1,Major Road Crossing,Main road,,t,4
834,913000,KM Post,24088,27.674866,76.204525,15,1,Agricultural Land,ON BOTH SIDE FARM LAND,,f,4
835,913458,TLP Board,24591,27.678636,76.206626,15,1,Agricultural Land,FARM LAND,,f,4
836,913968,Warning Board,25101,27.682317,76.208897,15,1,Agricultural Land,FARM LAND,,t,4
837,914000,KM Post,25325,27.684002,76.210238,15,1,Agricultural Land,FARM LAND,,f,4
838,914014,TLP Board,25365,27.68412,76.210361,15,1,Agricultural Land,FARM LAND,,t,4
839,915000,Warning Board,25929,27.688527,76.212897,15,1,Major Road Crossing,Main road,,t,4
840,915232,Warning Board,26437,27.692652,76.214977,15,1,Minor Road Crossing,Dirt Road,,t,4
841,916095,Warning Board,26984,27.697135,76.217483,15,1,Minor Road Crossing,Dirt Road,,f,4
842,916095,Warning Board,27611,27.70203,76.220227,15,1,Barren Land,Barren Land,,f,4
843,917000,KM Post,29760,27.710353,76.22305,14,1,Paddy Field,FARM LAND,,f,4
844,917119,TLP Board,29879,27.708852,76.222682,14,1,Warning Board Terrain,FIBER LOOP SUSPECT HERE,,f,4
845,917766,Warning Board,29065,27.717508,76.224772,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 32 SIDE,,f,4
846,917788,Warning Board,29120,27.715133,76.22434,14,1,Cart Track (Kachha Road),3m main road sv 32 side,,f,4
847,918000,KM Post,28755,27.719825,76.225345,14,1,Paddy Field,FARM LAND,,t,4
848,918822,Warning Board,28165,27.725397,76.2266,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 32 SIDE,,f,4
849,918822,TLP Board,28165,27.7227,76.225885,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 31 SIDE,,f,4
850,919000,KM Post,27510,27.729493,76.227567,14,1,Paddy Field,FARM LAND,,t,4
851,920095,TLP Board,26750,27.736408,76.229383,14,1,Paddy Field,FARM LAND,,f,4
852,920131,Warning Board,26786,27.735128,76.229043,14,1,Paddy Field,FARM LAND,,f,4
853,920252,Warning Board,26573,27.73877,76.229597,14,1,Cart Track (Kachha Road),2M DIRT ROAD SV 32 SIDE,,f,4
854,920515,TLP Board,25835,27.74618,76.23136,14,1,Paddy Field,FARM LAND,,f,4
855,921163,Warning Board,25160,27.750248,76.232405,14,1,Paddy Field,FARM LAND,,f,4
856,922109,Warning Board,24630,27.75347,76.234152,14,1,Paddy Field,FARM LAND,,t,4
857,922249,TLP Board,24715,27.752238,76.23347,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 31 SIDE,,f,4
858,922309,Warning Board,24490,27.755568,76.235363,14,1,Canal Crossing,30M DRAIN SV 32 SIDE,,f,4
859,923299,Warning Board,23660,27.762007,76.23863,14,1,Paddy Field,FARM LAND,,f,4
860,923553,Warning Board,22875,27.768327,76.24163,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 32 SIDE,,f,4
861,923733,TLP Board,23295,27.765133,76.240073,14,1,Paddy Field,FARM LAND,,f,4
862,924000,KM Post,22695,27.769653,76.242328,14,1,Paddy Field,FARM LAND,,f,4
863,924563,Warning Board,22305,27.772132,76.243827,14,1,Paddy Field,FARM LAND,,f,4
864,924567,Warning Board,22220,27.773965,76.245603,14,1,Minor Road Crossing,3m main road sv 32 side,,t,4
865,924567,TLP Board,22223,27.771683,76.244428,14,1,Minor Road Crossing,3m main road sv 31 side,,f,4
866,925000,KM Post,10345,27.851215,76.320467,14,1,Minor Road Crossing,3m main road SV32side,,f,4
867,925000,KM Post,21645,27.777785,76.249218,14,1,Paddy Field,FARM LAND,,f,4
868,925422,Warning Board,21200,27.781353,76.252428,14,1,Cart Track (Kachha Road),2M DIRT ROAD SV 32 SIDE,,t,4
869,925422,TLP Board,21202,27.778852,76.250157,14,1,Cart Track (Kachha Road),2M DIRT ROAD SV 31 SIDE,,f,4
870,926000,KM Post,20570,27.785215,76.255483,14,1,Paddy Field,FARM LAND,,f,4
871,926156,TLP Board,19925,27.787685,76.258653,14,1,Minor Road Crossing,3m main road sv 31 side,,f,4
872,926156,Warning Board,19860,27.790015,76.260522,14,1,Minor Road Crossing,3m main road sv 32 side,,f,4
873,927052,Warning Board,19195,27.79491,76.26484,14,1,Paddy Field,FARM LAND,,t,4
874,928000,KM Post,18525,27.798495,76.268143,14,1,Paddy Field,FARM LAND,,t,4
875,928318,TLP Board,18314,27.799602,76.268982,14,1,Paddy Field,FARM LAND,,f,4
876,928348,Warning Board,18195,27.799927,76.269543,14,1,Paddy Field,FARM LAND,,t,4
877,928530,Warning Board,18087,27.802285,76.271637,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 32 SIDE,,t,4
878,929000,Warning Board,17380,27.80679,76.275985,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 32 SIDE,,f,4
879,929000,KM Post,17400,27.804982,76.27408,14,1,Cart Track (Kachha Road),3M DIRT ROAD SV 31 SIDE,,f,4
880,929060,Warning Board,17505,27.804852,76.274062,14,1,Paddy Field,FARM LAND,,t,4
881,930000,KM Post,16435,27.810583,76.280617,14,1,Cart Track (Kachha Road),2M DIRT ROAD SV 31 SIDE,,f,4
882,930280,Warning Board,16415,27.812165,76.282778,14,1,Paddy Field,FARM LAND,,f,4
883,930359,Warning Board,15995,27.81415,76.286858,14,1,Paddy Field,FARM LAND,,t,4
884,931238,Warning Board,15330,27.816803,76.289975,14,1,Minor Road Crossing,4m main road SV32side,,f,4
885,931238,KM Post,15331,27.816213,76.289463,14,1,Minor Road Crossing,4m main road SV31side,,f,4
886,932000,KM Post,14450,27.822842,76.297222,14,1,Paddy Field,farm land,,f,4
887,932506,TLP Board,13950,27.82551,76.30082,14,1,Paddy Field,farm land,,t,4
888,933351,KM Post,13371,27.828813,76.305548,14,1,Cart Track (Kachha Road),2m Dirt road SV32side,,t,4
889,933785,Warning Board,12788,27.832755,76.30944,14,1,Cart Track (Kachha Road),3m main road SV32side,,f,4
890,933785,TLP Board,12800,27.831082,76.307993,14,1,Cart Track (Kachha Road),3m main road SV31side,,f,4
891,934000,KM Post,12345,27.836088,76.31224,14,1,Paddy Field,farm land,,f,4
892,934587,Warning Board,11520,27.841687,76.315418,14,1,Cart Track (Kachha Road),2m Dirt road SV32side,,f,4
893,934587,TLP Board,11560,27.840018,76.314852,14,1,Cart Track (Kachha Road),2m Dirt road SV31side,,f,4
894,934654,Warning Board,11865,27.839982,76.314852,14,1,Canal Crossing,6m Drain SV32side,,f,4
895,935074,KM Post,11335,27.844333,76.316637,14,1,Paddy Field,farm land,,t,4
896,935170,Warning Board,11007,27.847007,76.317922,14,1,Paddy Field,farm land,,t,4
897,937000,KM Post,9280,27.8599,76.325237,14,1,Paddy Field,farm land,,f,4
898,937240,TLP Board,9880,27.8562,76.32339,14,1,Paddy Field,farm land,,f,4
899,937350,TLP Board,9040,27.86114,76.325748,14,1,Paddy Field,farm land,,f,4
900,937719,TLP Board,8513,27.862877,76.326583,14,1,Minor Road Crossing,3m main road SV31side,,f,4
901,937719,Warning Board,8495,27.864412,76.327295,14,1,Minor Road Crossing,3m main road SV32side,,t,4
902,938000,KM Post,8051,27.868682,76.33048,14,1,Paddy Field,farm land,,f,4
903,943000,KM Post,3460,27.902125,76.353983,14,1,Paddy Field,FARM LAND,,f,4
904,943295,TLP Board,3030,27.904017,76.35542,14,1,Cart Track (Kachha Road),DIRT ROAD SV 31 SIDE,,f,4
905,943300,Warning Board,3025,27.90621,76.356698,14,1,Cart Track (Kachha Road),DIRT ROAD SV 32 SIDE,,f,4
906,943850,Warning Board,2702,27.907642,76.35768,14,1,Paddy Field,FARM LAND,,f,4
907,944000,KM Post,1945,27.914505,76.362168,14,1,Paddy Field,FARM LAND,,f,4
908,945000,KM Post,1393,27.918198,76.3646,14,1,Paddy Field,FARM LAND,,f,4
909,945150,Warning Board,1590,27.91609,76.363452,14,1,Cart Track (Kachha Road),DIRT ROAD SV 32 SIDE,,f,4
910,945162,TLP Board,1602,27.914637,76.362255,14,1,Cart Track (Kachha Road),DIRT ROAD SV 31 SIDE,,f,4
911,945618,Warning Board,0,27.926128,76.369045,14,1,Warning Board Terrain,SV 32 BOUNDRY WALL,,f,4
912,945750,TLP Board,611,27.922278,76.367212,14,1,Minor Road Crossing, main road SV31side,,t,4
913,945800,Warning Board,1233,27.919957,76.36594,14,1,Paddy Field,FARM LAND,,t,4
914,946000,KM Post,382,27.925925,76.369098,14,1,Paddy Field,FARM LAND,,f,4
915,946366,Warning Board,0,27.926128,76.369045,14,2,Warning Board Terrain,SV32 ,,f,4
916,946479,Warning Board,113,27.926331,76.3693,14,2,Minor Road Crossing,Main road,,f,4
917,947000,KM Post,949,27.928673,76.375917,14,2,Paddy Field,FARM LAND,,f,4
918,947040,Warning Board,918,27.928205,76.374145,14,2,Paddy Field,FARM LAND,,t,4
919,947045,Warning Board,695,27.928243,76.374137,14,2,Minor Road Crossing,Main road,,f,4
920,948000,KM Post,2190,27.934452,76.381913,14,2,Paddy Field,FARM LAND,,f,4
921,948065,Warning Board,2399,27.938205,76.384665,14,2,Minor Road Crossing,Dirt Road,,f,4
922,948065,Warning Board,2399,27.93798,76.384513,14,2,Minor Road Crossing,Dirt Road,,f,4
923,948393,TLP Board,2727,27.939425,76.385093,14,2,Paddy Field,FARM LAND,,f,4
924,949000,KM Post,3597,27.946703,76.388038,14,2,Paddy Field,FARM LAND,,f,4
925,949478,Warning Board,4398,27.954411,76.389677,14,2,Minor Road Crossing,Cement Road,,f,4
926,950193,Warning Board,4702,27.955532,76.390462,14,2,Major Road Crossing,Main road,,t,4
927,950206,Warning Board,4712,27.956838,76.391137,14,2,Major Road Crossing,Main road,,f,4
928,950369,KM Post,5055,27.957972,76.392438,14,2,Major Road Crossing,Main road,,f,4
929,950430,TLP Board,5230,27.959212,76.393615,14,2,Major Road Crossing,Main road,,f,4
930,950450,Warning Board,5265,27.960416,76.394783,14,2,Major Road Crossing,Main road,,f,4
931,950700,Warning Board,5415,27.960478,76.394862,14,2,Major Road Crossing,Main road,,f,4
932,950720,Warning Board,5434,27.961492,76.395805,14,2,Major Road Crossing,Main road,,f,4
933,950984,Warning Board,5063,27.959122,76.393511,14,2,Major Road Crossing,Main road,,f,4
934,951074,Warning Board,6015,27.965128,76.39805,14,2,Major Road Crossing,Main road,,f,4
935,951090,Warning Board,6033,27.966171,76.399031,14,2,Major Road Crossing,Main road,,f,4
936,951448,Warning Board,6290,27.966298,76.399065,14,2,Major Road Crossing,Main road,,f,4
937,951472,Warning Board,6305,27.96811,76.400488,14,2,Major Road Crossing,Main road,,f,4
938,951515,Warning Board,6348,27.968175,76.400563,14,2,Industrial Land,industrial area,,f,4
939,951903,Warning Board,6738,27.968633,76.400793,14,2,Industrial Land,industrial area,,f,4
940,951968,Warning Board,6809,27.971355,76.403228,14,2,Major Road Crossing,Main road,,f,4
941,951993,Warning Board,6825,27.971836,76.403714,14,2,Major Road Crossing,Main road,,f,4
942,952500,Warning Board,7202,27.972072,76.404572,14,2,Major Road Crossing,Main road,,f,4
943,952547,Warning Board,7248,27.973063,76.407297,14,2,Major Road Crossing,Main road,,f,4
944,953089,Warning Board,7560,27.973288,76.407732,14,2,Industrial Land,industrial area,,t,4
945,953325,Warning Board,7764,27.975,76.410013,14,2,Major Road Crossing,Main road,,f,4
946,953340,Warning Board,7785,27.976368,76.411538,14,2,Major Road Crossing,Main road,,f,4
947,953577,Warning Board,8075,27.976508,76.411632,14,2,Major Road Crossing,Main road,,f,4
948,953632,Warning Board,8110,27.977982,76.413371,14,2,Major Road Crossing,Main road,,f,4
949,954000,KM Post,6348,27.981395,76.41699,14,2,Minor Road Crossing,Dirt Road,,t,4
950,954231,Warning Board,8843,27.981443,76.417022,14,2,Minor Road Crossing,Dirt Road,,f,4
951,954231,Warning Board,8850,27.982795,76.418548,14,2,Minor Road Crossing,Dirt Road,,t,4
952,955445,KM Post,9847,27.98902,76.425798,14,2,Minor Road Crossing,Main road,,t,4
953,956000,KM Post,10895,27.99279,76.43106,14,2,Paddy Field,Farm land,,f,4
954,956444,TLP Board,11315,27.995827,76.43535,14,2,Minor Road Crossing,Dirt Road,,t,4
955,956444,Warning Board,11326,27.99706,76.436861,14,2,Minor Road Crossing,Dirt Road,,t,4
956,957000,KM Post,11745,27.998382,76.438832,14,2,Paddy Field,Farm land,,f,4
957,957169,Warning Board,11907,28.000675,76.441935,14,2,Minor Road Crossing,Dirt Road,,t,4
958,957756,Warning Board,12355,28.00159,76.44311,14,2,Minor Road Crossing,Road Side,,f,4
959,957842,Warning Board,12450,28.003092,76.444712,14,2,Minor Road Crossing,Road Side,,f,4
960,958000,KM Post,12725,28.003743,76.444767,14,2,Paddy Field,Farm land,,f,4
961,958275,TLP Board,13338,28.007687,76.448107,14,2,Paddy Field,Farm land,,f,4
962,959000,KM Post,13765,28.009792,76.45034,14,2,Paddy Field,Farm land,,f,4
963,959287,TLP Board,13998,28.012717,76.453138,14,2,Minor Road Crossing,Main road,,f,4
964,959349,Warning Board,14015,28.014282,76.454612,14,2,Minor Road Crossing,Main road,,t,4
965,959479,Warning Board,14105,28.014907,76.455232,14,2,Major Road Crossing,Dirt Road,,f,4
966,960013,KM Post,14727,28.018933,76.459597,14,2,Major Road Crossing,Dirt Road,,f,4
967,961000,KM Post,15162,28.02016,76.460985,14,2,Paddy Field,Farm land,,f,4
968,961435,TLP Board,15185,28.021767,76.46267,14,2,Paddy Field,Farm land,,f,4
969,962000,KM Post,16112,28.026473,76.467225,14,2,Paddy Field,Farm land,,f,4
970,962203,KM Post,16475,28.027877,76.468522,14,2,Paddy Field,Farm land,,f,4
971,962900,TLP Board,15854,28.024065,76.464887,14,2,Minor Road Crossing,Road Side,,t,4
972,962950,Warning Board,15909,28.026112,76.46687,14,2,Minor Road Crossing,Road Side,,f,4
973,963000,Warning Board,16808,28.032107,76.472515,14,2,Major Road Crossing,Dirt Road,,f,4
974,963000,KM Post,17275,28.033443,76.474317,14,2,Paddy Field,Farm land,,f,4
975,963467,TLP Board,17818,28.037275,76.477435,14,2,Paddy Field,Farm land,,f,4
976,963900,Warning Board,16550,28.030003,76.470653,14,2,Paddy Field,Farm land,,f,4
977,964000,KM Post,18733,28.043985,76.483427,14,2,Paddy Field,Farm land,,f,4
978,964010,TLP Board,18515,28.04398,76.483385,14,2,Minor Road Crossing,Dirt Road,,f,4
979,964100,Warning Board,18802,28.045597,76.485592,14,2,Major Road Crossing,Dirt Road,,f,4
980,964684,Warning Board,19378,28.049237,76.489515,14,2,Minor Road Crossing,Main road,,t,4
981,965000,KM Post,20420,28.05395,76.494128,14,2,Paddy Field,Farm land,,f,4
982,965228,Warning Board,20709,28.05795,76.49799,14,2,Minor Road Crossing,Main road,,f,4
983,965228,TLP Board,20696,28.056297,76.496412,14,2,Minor Road Crossing,Main road,,t,4
984,966336,TLP Board,21455,28.061915,76.502248,14,2,Minor Road Crossing,Main road,,t,4
985,966377,TLP Board,21490,28.061475,76.50351,14,2,Minor Road Crossing,Main road,,f,4
986,967113,KM Post,22039,28.064345,76.507865,14,2,Major Road Crossing,Dirt Road,,t,4
987,967113,Warning Board,22041,28.064375,76.507595,14,2,Major Road Crossing,Dirt Road,,f,4
988,967497,Warning Board,23546,28.074678,76.517237,14,2,Major Road Crossing,Dirt Road,,f,4
989,968000,KM Post,23067,28.068048,76.511062,14,2,Paddy Field,Farm land,,f,4
990,968804,Warning Board,23770,28.076122,76.518657,14,2,Minor Road Crossing,Main road,,t,4
991,968982,Warning Board,24023,28.076548,76.518835,14,2,Canal Crossing,Drain,,f,4
992,968988,Warning Board,24050,28.077783,76.520253,14,2,Canal Crossing,Drain,,t,4
993,969000,KM Post,24198,28.078038,76.520397,14,2,Paddy Field,Farm land,,f,4
994,969026,KM Post,23448,28.071672,76.514308,14,2,Paddy Field,Farm land,,f,4
995,969148,TLP Board,24475,28.079213,76.52149,14,2,Paddy Field,Farm land,,f,4
996,970000,KM Post,25255,28.08328,76.52543,14,2,Paddy Field,Farm land,,f,4
997,970416,Warning Board,25680,28.088498,76.530358,14,2,Minor Road Crossing,Main road,,f,4
998,971000,KM Post,26030,28.088875,76.530625,14,2,Minor Road Crossing,Dirt Road,,f,4
999,971034,Warning Board,26045,28.09141,76.533225,14,2,Minor Road Crossing,Dirt Road,,t,4
1000,972272,KM Post,27202,28.09896,76.541142,14,2,Minor Road Crossing,Dirt Road,,t,4
1001,972344,Warning Board,27392,28.097567,76.542168,14,2,Minor Road Crossing,Main road,,t,4
1002,972474,Warning Board,27510,28.09752,76.542217,14,2,Paddy Field,Farm land,,f,4
1003,973000,KM Post,28075,28.096664,76.542918,14,2,Paddy Field,Farm land,,f,4
1004,973314,TLP Board,28330,28.105687,76.549447,14,2,Major Road Crossing,Dirt Road,,t,4
1005,974000,KM Post,29315,28.110887,76.555633,14,2,Major Road Crossing,Dirt Road,,f,4
1006,974114,Warning Board,29320,28.111368,76.556585,14,2,Major Road Crossing,Dirt Road,,f,4
1007,974800,Warning Board,29680,28.111455,76.55662,14,2,Canal Crossing,Drain,,f,4
1008,974803,TLP Board,29930,28.11363,76.559555,14,2,Major Road Crossing,Main road,,t,4
1009,974830,Warning Board,29950,28.11509,76.56121,14,2,Major Road Crossing,Main road,,t,4
1010,975000,KM Post,30335,28.115157,76.56135,14,2,Paddy Field,Farm land,,f,4
1011,975250,Warning Board,30640,28.119237,76.566517,14,2,Major Road Crossing,Dirt Road,,t,4
1012,976110,Warning Board,31355,28.121307,76.568948,14,2,Canal Crossing,Drain,,f,4
1013,976118,KM Post,31380,28.123778,76.571815,14,2,Major Road Crossing,Dirt Road,,t,4
1014,976650,Warning Board,31551,28.124867,76.573113,14,2,Major Road Crossing,Dirt Road,,f,4
1015,976800,Warning Board,31625,28.12497,76.573198,14,2,Paddy Field,Farm land,,f,4
1016,977000,KM Post,31745,28.12534,76.573705,14,2,Paddy Field,Farm land,,f,4
1017,977120,TLP Board,32812,28.131782,76.581128,14,2,Major Road Crossing,Dirt Road,,f,4
1018,978000,TLP Board,33215,28.132403,76.58189,14,2,Paddy Field,Farm land,,f,4
1019,978900,TLP Board,34145,28.140273,76.591595,14,2,Canal Crossing,Drain,,t,4
1020,979000,TLP Board,34193,28.140315,76.591577,14,2,Railway Crossing,Railway Track,,f,4
